full_path,image_name,dataset,noise,split
/home/lucas/datasets/lfpw_crop_face/trainset_image_0606.png,trainset_image_0606.png,lfpw,salt_pepper,train
/home/lucas/datasets/lfpw_crop_face/trainset_image_0259.png,trainset_image_0259.png,lfpw,salt_pepper,train
/home/lucas/datasets/lfpw_crop_face/trainset_image_0797.png,trainset_image_0797.png,lfpw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2406586388_1.png,2406586388_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3187108438_1.png,3187108438_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3284354538_1.png,3284354538_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5083671561_2.png,5083671561_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2086996835_1.png,2086996835_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3729198156_5.png,3729198156_5.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_7.png,4538917191_7.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/70037463_1.png,70037463_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4856974482_8.png,4856974482_8.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_14.png,4538917191_14.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5201079592_1.png,5201079592_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4022732812_2.png,4022732812_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/237815567_3.png,237815567_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5002723411_2.png,5002723411_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2043831280_1.png,2043831280_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/347826333_1.png,347826333_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_4.png,4538917191_4.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1204062305_1.png,1204062305_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3346359383_3.png,3346359383_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4758145781_2.png,4758145781_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5082623456_3.png,5082623456_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5151536225_2.png,5151536225_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/37096733_2.png,37096733_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/45092961_1.png,45092961_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/281972218_2.png,281972218_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5204730083_3.png,5204730083_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/59354095_3.png,59354095_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/79378097_5.png,79378097_5.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1130084326_1.png,1130084326_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1372188757_1.png,1372188757_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/82161078_1.png,82161078_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4880083461_1.png,4880083461_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/70037463_2.png,70037463_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5106695994_6.png,5106695994_6.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4009440741_1.png,4009440741_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3858593140_1.png,3858593140_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3729198156_2.png,3729198156_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4573422380_2.png,4573422380_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5204730083_7.png,5204730083_7.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2805422179_3.png,2805422179_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3944399031_1.png,3944399031_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/237815567_1.png,237815567_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2863107962_3.png,2863107962_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3210734866_1.png,3210734866_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5106695994_2.png,5106695994_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4821642_1.png,4821642_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2417212918_3.png,2417212918_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3684472818_2.png,3684472818_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/156474078_1.png,156474078_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/18489332_10.png,18489332_10.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_16.png,4538917191_16.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2751381965_1.png,2751381965_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/255360810_1.png,255360810_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/310076750_1.png,310076750_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2239710476_1.png,2239710476_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4285163979_1.png,4285163979_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/539722510_1.png,539722510_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5144909700_1.png,5144909700_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/111076519_2.png,111076519_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4082680322_1.png,4082680322_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_8.png,4538917191_8.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5002723411_3.png,5002723411_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5007442_2.png,5007442_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4145388945_1.png,4145388945_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4337161543_1.png,4337161543_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5082623456_1.png,5082623456_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/955659370_1.png,955659370_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/406798473_2.png,406798473_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1814664578_1.png,1814664578_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2863107962_1.png,2863107962_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4970182488_1.png,4970182488_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_5.png,4538917191_5.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/364259537_1.png,364259537_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4237203680_2.png,4237203680_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4022732812_1.png,4022732812_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2043831280_2.png,2043831280_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4145388945_2.png,4145388945_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5082623456_2.png,5082623456_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3576294411_2.png,3576294411_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2288136183_1.png,2288136183_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/22699817_1.png,22699817_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/237815567_7.png,237815567_7.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3089202157_2.png,3089202157_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/24795717_2.png,24795717_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4009440741_2.png,4009440741_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3346359383_2.png,3346359383_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4285163979_9.png,4285163979_9.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2939015820_1.png,2939015820_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/250277765_2.png,250277765_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/90800092_2.png,90800092_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/719902933_1.png,719902933_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4739664721_1.png,4739664721_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/18489332_11.png,18489332_11.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2392075438_1.png,2392075438_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/447910249_1.png,447910249_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/342149506_1.png,342149506_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4285163979_3.png,4285163979_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/24795717_3.png,24795717_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/410225851_1.png,410225851_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3854178896_1.png,3854178896_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/253915276_1.png,253915276_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/347629355_1.png,347629355_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3662810723_1.png,3662810723_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2519293956_1.png,2519293956_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4285163979_7.png,4285163979_7.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3989161_1.png,3989161_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2580479214_1.png,2580479214_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/442743156_1.png,442743156_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2099639490_2.png,2099639490_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2392075438_2.png,2392075438_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1636651575_1.png,1636651575_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2715171150_1.png,2715171150_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2805422179_4.png,2805422179_4.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3504938758_1.png,3504938758_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1295311477_1.png,1295311477_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3729198156_4.png,3729198156_4.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_15.png,4538917191_15.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4237203680_1.png,4237203680_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3020248483_1.png,3020248483_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2437602091_1.png,2437602091_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4492032921_1.png,4492032921_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_2.png,4538917191_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5204730083_1.png,5204730083_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2803423910_2.png,2803423910_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/59354095_2.png,59354095_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5452623_1.png,5452623_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2519293956_2.png,2519293956_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3729198156_1.png,3729198156_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/378492784_2.png,378492784_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1139324862_1.png,1139324862_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2120936774_1.png,2120936774_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2406586388_2.png,2406586388_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3116931144_1.png,3116931144_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_17.png,4538917191_17.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2186255795_1.png,2186255795_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2099639490_1.png,2099639490_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5083671561_4.png,5083671561_4.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/448291547_2.png,448291547_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/507521047_1.png,507521047_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/237815567_4.png,237815567_4.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4174638819_1.png,4174638819_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/347629355_2.png,347629355_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4017305068_1.png,4017305068_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4758145781_1.png,4758145781_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2201628776_1.png,2201628776_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4774338842_2.png,4774338842_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1130084326_3.png,1130084326_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5083671561_6.png,5083671561_6.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5007442_1.png,5007442_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3929640120_1.png,3929640120_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2329110240_1.png,2329110240_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/250277765_1.png,250277765_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2406586388_3.png,2406586388_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2339510439_2.png,2339510439_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3284354538_3.png,3284354538_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1648807314_1.png,1648807314_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5065140719_2.png,5065140719_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/397921011_2.png,397921011_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4560029166_1.png,4560029166_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3893740955_2.png,3893740955_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/134212_2.png,134212_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4906266640_2.png,4906266640_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4471110141_2.png,4471110141_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2086996835_4.png,2086996835_4.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/406798473_1.png,406798473_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_3.png,4538917191_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1648807314_3.png,1648807314_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4538917191_23.png,4538917191_23.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1634816_1.png,1634816_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3684472818_1.png,3684472818_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4801259916_1.png,4801259916_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4145388945_3.png,4145388945_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1814664578_2.png,1814664578_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2911658494_2.png,2911658494_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4239974048_2.png,4239974048_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/378492784_1.png,378492784_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/199759840_1.png,199759840_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2030653815_1.png,2030653815_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/45092961_2.png,45092961_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3532475790_1.png,3532475790_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2805422179_1.png,2805422179_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/270814102_2.png,270814102_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/170817766_1.png,170817766_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2060241469_1.png,2060241469_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/225191079_1.png,225191079_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/270814102_1.png,270814102_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2233672250_2.png,2233672250_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5106695994_1.png,5106695994_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3346359383_1.png,3346359383_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2404040793_1.png,2404040793_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2120936774_2.png,2120936774_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/823016568_1.png,823016568_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4683040401_1.png,4683040401_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3796238727_1.png,3796238727_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4471110141_1.png,4471110141_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/170817766_2.png,170817766_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/437595409_1.png,437595409_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2911658494_1.png,2911658494_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5002723411_1.png,5002723411_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5144909700_3.png,5144909700_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3062021448_2.png,3062021448_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4512714865_1.png,4512714865_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/815038_1.png,815038_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4774338842_1.png,4774338842_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2316734819_1.png,2316734819_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2233672250_1.png,2233672250_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/24795717_1.png,24795717_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3062021448_1.png,3062021448_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/281972218_1.png,281972218_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2844520516_1.png,2844520516_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4856974482_2.png,4856974482_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3363054468_1.png,3363054468_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1130084326_2.png,1130084326_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4239974048_4.png,4239974048_4.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/156474078_2.png,156474078_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1602308_1.png,1602308_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4285163979_5.png,4285163979_5.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/5144909700_2.png,5144909700_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4573422380_1.png,4573422380_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4584451140_2.png,4584451140_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/9545523490_2.png,9545523490_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4285163979_8.png,4285163979_8.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/1587030290_1.png,1587030290_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2417212918_1.png,2417212918_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/3576294411_1.png,3576294411_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/59354095_1.png,59354095_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/111076519_1.png,111076519_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/448291547_1.png,448291547_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/79378097_3.png,79378097_3.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/14424972_1.png,14424972_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2417212918_5.png,2417212918_5.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/4400753623_1.png,4400753623_1.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/18489332_2.png,18489332_2.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/2086996835_5.png,2086996835_5.png,afw,salt_pepper,train
/home/lucas/datasets/afw_crop_face/658607626_1.png,658607626_1.png,afw,salt_pepper,train
/home/lucas/datasets/helen_crop_face/144402621_1.png,144402621_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/249871116_1.png,249871116_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2670182321_1.png,2670182321_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2208472833_2.png,2208472833_2.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2397898535_1.png,2397898535_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2530498353_1.png,2530498353_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/3203248403_1.png,3203248403_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2898498038_2.png,2898498038_2.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2776862669_1.png,2776862669_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2761106136_1.png,2761106136_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/3052865023_2.png,3052865023_2.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2370158801_1.png,2370158801_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/3061668030_1.png,3061668030_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/3050267766_1.png,3050267766_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2229778733_4.png,2229778733_4.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/1218567979_3.png,1218567979_3.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/280469750_1.png,280469750_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/219709038_1.png,219709038_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2167874246_1.png,2167874246_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2702543812_1.png,2702543812_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2182024730_1.png,2182024730_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2572176925_1.png,2572176925_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2088010176_2.png,2088010176_2.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/251544505_1.png,251544505_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/1188369899_1.png,1188369899_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2943363160_1.png,2943363160_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2204502578_1.png,2204502578_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2666396914_1.png,2666396914_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/114226877_1.png,114226877_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/124787194_1.png,124787194_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2634865648_1.png,2634865648_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2699025198_1.png,2699025198_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2408609508_1.png,2408609508_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2957533922_1.png,2957533922_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/279534306_1.png,279534306_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2538548404_1.png,2538548404_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/200748267_1.png,200748267_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2988554491_1.png,2988554491_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2857823310_2.png,2857823310_2.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2536681755_2.png,2536681755_2.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/243232372_1.png,243232372_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2932055669_1.png,2932055669_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2548725859_3.png,2548725859_3.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2168442533_1.png,2168442533_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2807886461_1.png,2807886461_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2721866884_1.png,2721866884_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2600292591_2.png,2600292591_2.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/166874039_1.png,166874039_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/2233368704_1.png,2233368704_1.png,helen,salt_pepper,train
/home/lucas/datasets/helen_crop_face/3209573417_2.png,3209573417_2.png,helen,salt_pepper,train
